Transfering datalog.txt ...
00:02:01.444 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.63999939, humidity:Bulkhead_BME:33.02246094,MID_BME:36.32617188, pressure:Bulkhead_BME:1011.99047852,MID_BME:1012.57049561,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:04.036 -> current:0.35156250 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.03417969,MID_BME:36.38281250, pressure:Bulkhead_BME:1012.00354004,MID_BME:1012.58563232,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:04.091 -> current:0.46875000 voltage:16.23046875 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.02246094,MID_BME:36.34863281, pressure:Bulkhead_BME:1012.00451660,MID_BME:1012.57843018,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:04.146 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.02246094,MID_BME:36.34863281, pressure:Bulkhead_BME:1012.00451660,MID_BME:1012.57843018,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:04.201 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.03417969,MID_BME:36.31445312, pressure:Bulkhead_BME:1011.97595215,MID_BME:1012.59143066,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:04.256 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.03417969,MID_BME:36.31445312, pressure:Bulkhead_BME:1011.97595215,MID_BME:1012.59143066,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:04.312 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:32.97558594,MID_BME:36.26953125, pressure:Bulkhead_BME:1011.99591064,MID_BME:1012.56842041,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:04.366 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:32.97558594,MID_BME:36.26953125, pressure:Bulkhead_BME:1011.99591064,MID_BME:1012.56842041,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:04.422 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.04589844,MID_BME:36.36035156, pressure:Bulkhead_BME:1011.98876953,MID_BME:1012.58044434,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:04.477 -> current:0.46875000 voltage:16.23046875 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.04589844,MID_BME:36.30371094, pressure:Bulkhead_BME:1012.01281738,MID_BME:1012.58392334,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:04.532 -> current:0.46875000 voltage:16.23046875 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.04589844,MID_BME:36.30371094, pressure:Bulkhead_BME:1012.01281738,MID_BME:1012.58392334,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:04.587 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.04589844,MID_BME:36.31445312, pressure:Bulkhead_BME:1012.00250244,MID_BME:1012.56781006,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:04.643 -> current:0.58593750 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.04589844,MID_BME:36.31445312, pressure:Bulkhead_BME:1012.00250244,MID_BME:1012.56781006,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:04.697 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:32.92871094,MID_BME:36.33789062, pressure:Bulkhead_BME:1012.02252197,MID_BME:1012.57531738,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:04.752 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:32.92871094,MID_BME:36.33789062, pressure:Bulkhead_BME:1012.02252197,MID_BME:1012.57531738,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:04.807 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.03417969,MID_BME:36.39453125, pressure:Bulkhead_BME:1012.00622559,MID_BME:1012.59936523,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:04.862 -> current:0.46875000 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.03417969,MID_BME:36.29199219, pressure:Bulkhead_BME:1012.00622559,MID_BME:1012.56671143,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:04.918 -> current:0.46875000 voltage:16.40625000 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.00000000,MID_BME:36.29199219, pressure:Bulkhead_BME:1011.99462891,MID_BME:1012.56671143,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:04.973 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.02246094,MID_BME:36.33789062, pressure:Bulkhead_BME:1011.99047852,MID_BME:1012.59075928,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:05.028 -> current:0.35156250 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.02246094,MID_BME:36.33789062, pressure:Bulkhead_BME:1011.99047852,MID_BME:1012.59075928,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:05.083 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.01074219,MID_BME:36.36035156, pressure:Bulkhead_BME:1011.97009277,MID_BME:1012.57702637,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:05.139 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.01074219,MID_BME:36.36035156, pressure:Bulkhead_BME:1011.97009277,MID_BME:1012.57702637,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:05.193 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.03417969,MID_BME:36.40527344, pressure:Bulkhead_BME:1011.99938965,MID_BME:1012.54028320,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:05.248 -> current:0.46875000 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.03417969,MID_BME:36.40527344, pressure:Bulkhead_BME:1011.99938965,MID_BME:1012.54028320,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:05.303 -> current:0.58593750 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.09179688,MID_BME:36.30371094, pressure:Bulkhead_BME:1012.00939941,MID_BME:1012.57086182,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:05.359 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.04589844,MID_BME:36.36035156, pressure:Bulkhead_BME:1012.01733398,MID_BME:1012.56500244,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:05.414 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.04589844,MID_BME:36.36035156, pressure:Bulkhead_BME:1012.01733398,MID_BME:1012.56500244,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:05.469 -> current:0.23437500 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.29999924,MID_BME:23.62999916, humidity:Bulkhead_BME:32.99902344,MID_BME:36.37109375, pressure:Bulkhead_BME:1011.99798584,MID_BME:1012.54608154,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:05.524 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.29999924,MID_BME:23.62999916, humidity:Bulkhead_BME:32.99902344,MID_BME:36.37109375, pressure:Bulkhead_BME:1011.99798584,MID_BME:1012.54608154,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:05.580 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.29999924,MID_BME:23.62999916, humidity:Bulkhead_BME:33.03417969,MID_BME:36.32519531, pressure:Bulkhead_BME:1011.96179199,MID_BME:1012.55920410,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:05.634 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.29999924,MID_BME:23.62999916, humidity:Bulkhead_BME:33.03417969,MID_BME:36.32519531, pressure:Bulkhead_BME:1011.96179199,MID_BME:1012.55920410,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:05.689 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.29999924,MID_BME:23.62999916, humidity:Bulkhead_BME:33.10351562,MID_BME:36.29199219, pressure:Bulkhead_BME:1011.99694824,MID_BME:1012.55712891,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:05.744 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.03417969,MID_BME:36.36035156, pressure:Bulkhead_BME:1011.99768066,MID_BME:1012.59216309,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:05.799 -> current:0.46875000 voltage:16.34765625 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.03417969,MID_BME:36.36035156, pressure:Bulkhead_BME:1011.99768066,MID_BME:1012.59216309,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:05.854 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.02246094,MID_BME:36.34863281, pressure:Bulkhead_BME:1011.99768066,MID_BME:1012.56329346,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:05.910 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.02246094,MID_BME:36.34863281, pressure:Bulkhead_BME:1011.99768066,MID_BME:1012.56329346,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:05.965 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.29999924,MID_BME:23.62999916, humidity:Bulkhead_BME:33.08007812,MID_BME:36.43945312, pressure:Bulkhead_BME:1012.01593018,MID_BME:1012.57946777,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:06.020 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.29999924,MID_BME:23.62999916, humidity:Bulkhead_BME:33.08007812,MID_BME:36.43945312, pressure:Bulkhead_BME:1012.01593018,MID_BME:1012.57946777,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:06.075 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.29999924,MID_BME:23.62999916, humidity:Bulkhead_BME:33.04589844,MID_BME:36.34863281, pressure:Bulkhead_BME:1012.02557373,MID_BME:1012.59765625,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:06.130 -> current:0.35156250 voltage:16.23046875 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.62500000,Orin_Temp:23.81250000,Bulkhead_BME:25.29999924,MID_BME:23.62999916, humidity:Bulkhead_BME:33.04589844,MID_BME:36.38281250, pressure:Bulkhead_BME:1012.01171875,MID_BME:1012.58563232,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:06.185 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.04589844,MID_BME:36.38281250, pressure:Bulkhead_BME:1012.02001953,MID_BME:1012.58563232,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:06.240 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.03417969,MID_BME:36.36035156, pressure:Bulkhead_BME:1012.00280762,MID_BME:1012.55981445,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:06.295 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:33.03417969,MID_BME:36.36035156, pressure:Bulkhead_BME:1012.00280762,MID_BME:1012.55981445,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:06.351 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.29999924,MID_BME:23.62999916, humidity:Bulkhead_BME:32.94042969,MID_BME:36.31445312, pressure:Bulkhead_BME:1011.99450684,MID_BME:1012.56158447,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:06.406 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.29999924,MID_BME:23.62999916, humidity:Bulkhead_BME:32.94042969,MID_BME:36.31445312, pressure:Bulkhead_BME:1011.99450684,MID_BME:1012.56158447,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:06.461 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.29999924,MID_BME:23.62999916, humidity:Bulkhead_BME:32.98730469,MID_BME:36.38281250, pressure:Bulkhead_BME:1012.01757812,MID_BME:1012.58563232,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:06.516 -> current:0.35156250 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.29999924,MID_BME:23.62999916, humidity:Bulkhead_BME:32.98730469,MID_BME:36.34863281, pressure:Bulkhead_BME:1012.01757812,MID_BME:1012.58734131,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
00:02:06.571 -> current:0.46875000 voltage:16.28906250 servo:PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500,PWM:1500 internalStates:Operational:1,KillSwitch:1, temps:IMU_Temp:24.00000000,ESC_Temp:24.68750000,Orin_Temp:23.81250000,Bulkhead_BME:25.30999947,MID_BME:23.62999916, humidity:Bulkhead_BME:32.98730469,MID_BME:36.34863281, pressure:Bulkhead_BME:1012.00109863,MID_BME:1012.58734131,EXTpressure:0.00000000,EXTtemperature:20.00000000,EXTdepth:-10.36080742,
